file,line,claim_excerpt,reason,suggested_status
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,6,"{""card_id"": ""19_math_for_ai_practitioners_card_06"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""How does math for ai practitioners connect to RAG or agents?""], ""answer_intent"": ""define_explain_decide_apply"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should translate math into tool beha",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,7,"{""card_id"": ""19_math_for_ai_practitioners_card_07"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""What metadata should be preserved for math for ai practitioners?""], ""answer_intent"": ""evaluate_guardrail_operationalize"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should translate math into",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,8,"{""card_id"": ""19_math_for_ai_practitioners_card_08"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""What should be tested or evaluated for math for ai practitioners?""], ""answer_intent"": ""evaluate_guardrail_operationalize"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should translate math int",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,9,"{""card_id"": ""19_math_for_ai_practitioners_card_09"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""What parts of math for ai practitioners are stable vs fast moving?""], ""answer_intent"": ""evaluate_guardrail_operationalize"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should translate math in",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,10,"{""card_id"": ""19_math_for_ai_practitioners_card_10"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""What does the AI need to avoid when answering about math for ai practitioners?""], ""answer_intent"": ""evaluate_guardrail_operationalize"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should trans",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,11,"{""card_id"": ""19_math_for_ai_practitioners_card_11"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""Give me a beginner-safe explanation of math for ai practitioners.""], ""answer_intent"": ""evaluate_guardrail_operationalize"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should translate math int",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/RETRIEVAL_CARDS.jsonl,12,"{""card_id"": ""19_math_for_ai_practitioners_card_12"", ""lane_id"": ""19_math_for_ai_practitioners"", ""topic"": ""Math for AI Practitioners"", ""question_patterns"": [""Give me an implementation plan for math for ai practitioners.""], ""answer_intent"": ""evaluate_guardrail_operationalize"", ""canonical_summary"": ""AIWF math should be operational: enough to debug, choose settings, understand RAG similarity, interpret evaluation metrics, and reason about training behavior. The assistant should translate math into to",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/SOURCE_COVERAGE.md,12,"- Current tool status, model rankings, vulnerabilities, and pricing require freshness verification.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/VOL1_SCOPE.md,23,"This lane should give a small or mid-sized assistant enough domain scaffolding to answer practitioner-level questions, route to better source material, and identify when current web verification or expert review is required.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/19_math_for_ai_practitioners/lane_profile.json,25,"""conflict_rule"": ""Prefer canonical lane files over raw source payloads unless the user asks for provenance/history. For volatile claims, verify online before presenting as current.""",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,7,"- Topic: 20_Data_Engineering_for_AI - Version: 2.2 - Last Updated: 2026-05-19 - Primary Sources: ACM CAIN 2024-2025 papers, lakeFS 2026 Best Practices, Gradient Flow agent-native DE reports, Feast/Tecton docs, arXiv 2025-2026 on data contracts & multimodal lakehouses.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,10,## 1. Executive Summary & 2026 Landscape,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,12,"Data Engineering for AI (AI-DE) has evolved from ""just ETL for ML"" to the foundational nervous system of any AI organization. In 2026, with the rise of agentic AI, multimodal models, and inference-heavy workloads, data engineers must design systems that support:",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,15,- **Real-time feature serving** for agents and RAG at <50ms latency,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,21,"**Key 2026 Shift**: The ""Data Product"" mindset has matured. Every dataset, feature set, and embedding index is treated as a versioned, SLA-backed product consumed by AI teams, with clear ownership, quality metrics, and freshness SLAs. Tools like lakeFS + DVC (unified in 2025) and LanceDB for multimodal lakehouses are now table stakes.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,24,"Poor data engineering is the #1 cause of AI project failure in 2026 (per internal surveys at major labs). Models don't fail in production because of bad architectures — they fail because of stale features, data drift, missing lineage, or toxic training data.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,29,## 3. Core Architectural Patterns (2026),contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,33,**PARK Stack** (still dominant):,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,44,**Why Lance + lakeFS wins in 2026**:,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,53,**Top 2026 Options**:,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,55,"- **Tecton** (enterprise, best for real-time + batch unification)",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,91,2025-2026 saw the rise of **AI-driven data contracts** (arXiv:2507.21056 and production tools like Monte Carlo + Great Expectations + LLM).,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,104,## Best Practices / Patterns Extract,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,105,## 4. 2026 Best Practices (Expanded from lakeFS 15 + New Research),contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CANONICAL_OVERVIEW.md,141,"- Differential privacy for embeddings, homomorphic encryption for sensitive features (emerging in 2026), watermarking for synthetic data.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CONCEPT_MAP.md,4,- The 2026 AI data stack is PARK + Lance + lakeFS + Feast/Tecton.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CONCEPT_MAP.md,9,- Data contracts + LLM validators catch 80%+ of production data issues before they reach training.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/CONCEPT_MAP.md,17,- If you need <50ms feature serving for agents → Feast/Tecton online store + Redis/Cassandra,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/EMBEDDING_AND_CHUNKING_STRATEGY.md,5,- `landscape_chunk`: 2026 state-of-the-art / market landscape.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/GAP_AUDIT_AND_VOL2_QUEUE.md,7,- Validate all 2026 model/vendor/hardware claims against current primary sources before public release.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/README_VOL1.md,13,- Integrated day: 2026-05-19,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/RETRIEVAL_CARDS.jsonl,2,"{""card_id"": ""RP20-CARD-002"", ""lane_id"": ""RP20"", ""lane_slug"": ""20_data_engineering_for_ai"", ""lane_title"": ""Data Engineering for AI"", ""card_type"": ""key_fact"", ""title"": ""The 2026 AI data stack is PARK + Lance + lakeFS + Feast/Tecton."", ""summary"": ""The 2026 AI data stack is PARK + Lance + lakeFS + Feast/Tecton."", ""use_when"": ""User asks a practical or factual question about Data Engineering for AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_20_25_expanded_notes/20_Data_Engineering_for_AI_Expanded_Not",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/RETRIEVAL_CARDS.jsonl,7,"{""card_id"": ""RP20-CARD-007"", ""lane_id"": ""RP20"", ""lane_slug"": ""20_data_engineering_for_ai"", ""lane_title"": ""Data Engineering for AI"", ""card_type"": ""key_fact"", ""title"": ""Data contracts + LLM validators catch 80%+ of production data issues before they"", ""summary"": ""Data contracts + LLM validators catch 80%+ of production data issues before they reach training."", ""use_when"": ""User asks a practical or factual question about Data Engineering for AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_20_25_expa",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/RETRIEVAL_CARDS.jsonl,13,"{""card_id"": ""RP20-CARD-013"", ""lane_id"": ""RP20"", ""lane_slug"": ""20_data_engineering_for_ai"", ""lane_title"": ""Data Engineering for AI"", ""card_type"": ""decision_rule"", ""title"": ""If you need <50ms feature serving for agents → Feast/Tecton online store + Redis"", ""summary"": ""If you need <50ms feature serving for agents → Feast/Tecton online store + Redis/Cassandra"", ""use_when"": ""User needs tool/model/architecture selection guidance for Data Engineering for AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_2",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/VOL1_SCOPE.md,4,- Core definitions and 2026 landscape for Data Engineering for AI.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/VOL1_SCOPE.md,14,- Claims requiring live current pricing/model availability unless refreshed.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/lane_profile.json,25,"""conflict_rule"": ""Prefer canonical lane files over raw source payloads unless the user asks for provenance/history. For volatile claims, verify online before presenting as current.""",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/20_data_engineering_for_ai/vol1_lane_manifest.json,6,"""integrated_day"": ""2026-05-19"",",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,4,"Audio/Speech/Music AI encompasses ASR, TTS, music generation, and full-duplex voice agents, with 2026 emphasis on end-to-end models that preserve prosody and enable natural multi-turn interaction without text transcription.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,7,"Topic 21, v2.2, 2026-05-19, Sources: SiliconFlow 2026 benchmarks, fishaudio GitHub, Qwen3-TTS technical report, NVIDIA PersonaPlex Jan 2026 announcement, NeurIPS 2025 AI for Music Workshop.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,10,## 1. Executive Summary & 2026 State of the Art,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,12,Audio AI in 2026 is defined by three breakthroughs:,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,14,"2. **Ultra-light edge models** (Kokoro-82M, CosyVoice2-0.5B) running on-device with <100ms latency.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,24,"**Speech-to-Text (ASR)**: Whisper-large-v3, Canary, Parakeet, Qwen2-Audio — 2026 focus is long-context (>30min) and code-switching.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,28,"- 2026 Leader: Qwen3-TTS (instructable, zero-shot from 3-30s reference, excellent prosody)",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,32,"**Full-Duplex Voice Agents**: The killer app of 2026. Models that listen and speak simultaneously, handle interruptions, backchannels (""uh-huh"", laughter), and maintain context across turns without text transcription bottleneck.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,36,## Best Practices / Patterns Extract,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,37,## 5. 2026 Best Practices & Data Scientist Playbook,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CANONICAL_OVERVIEW.md,39,1. **Reference Audio Management** (Zero-shot cloning is table stakes),contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CONCEPT_MAP.md,4,- Qwen3-TTS (0.6B-1.7B) leads open-source zero-shot cloning + instructable style control in 2026.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CONCEPT_MAP.md,6,- Kokoro-82M is the go-to for on-device <100ms latency.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CONCEPT_MAP.md,9,- Reference audio (3-30s clean) + speaker verification is mandatory for production cloning.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/CONCEPT_MAP.md,13,- Edge models (Kokoro) + cloud full models is the dominant 2026 deployment pattern.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/EMBEDDING_AND_CHUNKING_STRATEGY.md,5,- `landscape_chunk`: 2026 state-of-the-art / market landscape.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/GAP_AUDIT_AND_VOL2_QUEUE.md,7,- Validate all 2026 model/vendor/hardware claims against current primary sources before public release.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/README_VOL1.md,13,- Integrated day: 2026-05-19,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/RETRIEVAL_CARDS.jsonl,1,"{""card_id"": ""RP21-CARD-001"", ""lane_id"": ""RP21"", ""lane_slug"": ""21_audio_speech_music_ai"", ""lane_title"": ""Audio, Speech, and Music AI"", ""card_type"": ""core_definition"", ""title"": ""What is Audio, Speech, and Music AI?"", ""summary"": ""Audio/Speech/Music AI encompasses ASR, TTS, music generation, and full-duplex voice agents, with 2026 emphasis on end-to-end models that preserve prosody and enable natural multi-turn interaction without text transcription."", ""use_when"": ""User asks for the definition, scop",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/RETRIEVAL_CARDS.jsonl,2,"{""card_id"": ""RP21-CARD-002"", ""lane_id"": ""RP21"", ""lane_slug"": ""21_audio_speech_music_ai"", ""lane_title"": ""Audio, Speech, and Music AI"", ""card_type"": ""key_fact"", ""title"": ""Qwen3-TTS (0.6B-1.7B) leads open-source zero-shot cloning + instructable style c"", ""summary"": ""Qwen3-TTS (0.6B-1.7B) leads open-source zero-shot cloning + instructable style control in 2026."", ""use_when"": ""User asks a practical or factual question about Audio, Speech, and Music AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_20_25",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/RETRIEVAL_CARDS.jsonl,4,"{""card_id"": ""RP21-CARD-004"", ""lane_id"": ""RP21"", ""lane_slug"": ""21_audio_speech_music_ai"", ""lane_title"": ""Audio, Speech, and Music AI"", ""card_type"": ""key_fact"", ""title"": ""Kokoro-82M is the go-to for on-device <100ms latency."", ""summary"": ""Kokoro-82M is the go-to for on-device <100ms latency."", ""use_when"": ""User asks a practical or factual question about Audio, Speech, and Music AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_20_25_expanded_notes/21_Audio_Speech_Music_AI_Expanded_Notes.md"", ""confide",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/RETRIEVAL_CARDS.jsonl,7,"{""card_id"": ""RP21-CARD-007"", ""lane_id"": ""RP21"", ""lane_slug"": ""21_audio_speech_music_ai"", ""lane_title"": ""Audio, Speech, and Music AI"", ""card_type"": ""key_fact"", ""title"": ""Reference audio (3-30s clean) + speaker verification is mandatory for production"", ""summary"": ""Reference audio (3-30s clean) + speaker verification is mandatory for production cloning."", ""use_when"": ""User asks a practical or factual question about Audio, Speech, and Music AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_20_25_expan",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/RETRIEVAL_CARDS.jsonl,11,"{""card_id"": ""RP21-CARD-011"", ""lane_id"": ""RP21"", ""lane_slug"": ""21_audio_speech_music_ai"", ""lane_title"": ""Audio, Speech, and Music AI"", ""card_type"": ""key_fact"", ""title"": ""Edge models (Kokoro) + cloud full models is the dominant 2026 deployment pattern"", ""summary"": ""Edge models (Kokoro) + cloud full models is the dominant 2026 deployment pattern."", ""use_when"": ""User asks a practical or factual question about Audio, Speech, and Music AI."", ""source_path"": ""03_SOURCE_CONTENT/topics_20_25_expanded_note",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/VOL1_SCOPE.md,4,"- Core definitions and 2026 landscape for Audio, Speech, and Music AI.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/VOL1_SCOPE.md,14,- Claims requiring live current pricing/model availability unless refreshed.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/lane_profile.json,25,"""conflict_rule"": ""Prefer canonical lane files over raw source payloads unless the user asks for provenance/history. For volatile claims, verify online before presenting as current.""",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/21_audio_speech_music_ai/vol1_lane_manifest.json,6,"""integrated_day"": ""2026-05-19"",",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,7,"Topic 22, v2.2, 2026-05-19, Sources: BentoML 2026 VLM guide, LlamaIndex agentic OCR benchmarks, DeepSeek-OCR paper, Qwen3-VL technical report, Parseur Vision AI 2026 guide.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,10,## 1. Executive Summary & 2026 Landscape,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,12,"Vision-Language Models (VLMs) have completely replaced traditional OCR pipelines in 2026. The shift from “extract text then reason” to “see the entire document and reason jointly” has delivered 30-50% accuracy lifts on complex real-world documents (noisy scans, handwriting, tables, forms, long contracts).",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,14,**Dominant 2026 Models**:,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,16,- **DeepSeek-VL2 / DeepSeek-OCR** — Revolutionary “Contexts Optical Compression” technique; extremely efficient MoE (only 4.5B active params) with SOTA table/chart performance.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,17,"- **LlamaParse + Llama-3.2-Vision** — Best open agentic OCR with citations, confidence, and event-driven workflows.",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,29,**Modern VLM Pipeline (2026 Standard)**:,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,45,## Best Practices / Patterns Extract,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,46,## 3. Architecture Patterns & Best Practices,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CANONICAL_OVERVIEW.md,55,**Critical Best Practices**:,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CONCEPT_MAP.md,4,- Qwen3-VL-235B and DeepSeek-VL2 (MoE 4.5B active) are the 2026 open leaders for document understanding.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CONCEPT_MAP.md,6,- Agentic OCR (LlamaParse) with citations + confidence is mandatory for enterprise RAG.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/CONCEPT_MAP.md,9,- Confidence + LLM validator loops catch 80%+ of extraction errors before they reach downstream agents.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/EMBEDDING_AND_CHUNKING_STRATEGY.md,5,- `landscape_chunk`: 2026 state-of-the-art / market landscape.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/GAP_AUDIT_AND_VOL2_QUEUE.md,7,- Validate all 2026 model/vendor/hardware claims against current primary sources before public release.,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/README_VOL1.md,13,- Integrated day: 2026-05-19,contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/RETRIEVAL_CARDS.jsonl,2,"{""card_id"": ""RP22-CARD-002"", ""lane_id"": ""RP22"", ""lane_slug"": ""22_vision_language_ocr_document_ai"", ""lane_title"": ""Vision-Language, OCR, and Document AI"", ""card_type"": ""key_fact"", ""title"": ""Qwen3-VL-235B and DeepSeek-VL2 (MoE 4.5B active) are the 2026 open leaders for d"", ""summary"": ""Qwen3-VL-235B and DeepSeek-VL2 (MoE 4.5B active) are the 2026 open leaders for document understanding."", ""use_when"": ""User asks a practical or factual question about Vision-Language, OCR, and Document AI."", ""source_p",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
01_CANONICAL_RESEARCH_LANES/22_vision_language_ocr_document_ai/RETRIEVAL_CARDS.jsonl,4,"{""card_id"": ""RP22-CARD-004"", ""lane_id"": ""RP22"", ""lane_slug"": ""22_vision_language_ocr_document_ai"", ""lane_title"": ""Vision-Language, OCR, and Document AI"", ""card_type"": ""key_fact"", ""title"": ""Agentic OCR (LlamaParse) with citations + confidence is mandatory for enterprise"", ""summary"": ""Agentic OCR (LlamaParse) with citations + confidence is mandatory for enterprise RAG."", ""use_when"": ""User asks a practical or factual question about Vision-Language, OCR, and Document AI."", ""source_path"": ""03_SOURCE_",contains temporal/superlative/numeric cue,requires_source_or_periodic_reverification
