package_id,package,pip_name,import_name,category,confidence,priority,version_seen,source_context,use,install_notes,windows_risk,rag_status,doc_file,doc_batch,source_urls,doc_quality
PIP-0172,cuda-python,cuda-python,cuda,nvidia_cuda_python_api,source_reviewed,high,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,NVIDIA CUDA Python meta-package ecosystem for accessing CUDA platform APIs from Python.,"Useful for diagnostics, CUDA component discovery, and advanced Python GPU tooling. It is not a replacement for PyTorch and does not by itself fix ComfyUI CUDA issues.",medium,documented_v1_3,packages/cuda-python.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://developer.nvidia.com/cuda/python | https://pypi.org/project/cuda-python/ | https://nvidia.github.io/cuda-python/cuda-bindings/latest/install.html,full_card
PIP-0173,cuda-toolkit,cuda-toolkit,cuda_toolkit,nvidia_cuda_toolkit_metapackage,source_reviewed,high,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,PyPI CUDA Toolkit metapackage path for installing optional CUDA Toolkit components into Python environments.,"Use carefully: the CUDA Toolkit is a developer toolchain/runtime family, not the same thing as the NVIDIA display driver and not the same thing as cuDNN.",high,documented_v1_3,packages/cuda-toolkit.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.org/project/cuda-toolkit/ | https://nvidia.github.io/cuda-python/cuda-bindings/latest/install.html,full_card
PIP-0174,cuda-bindings,cuda-bindings,cuda.bindings,nvidia_cuda_python_bindings,source_reviewed,medium,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,Low-level Python bindings to CUDA C APIs within the NVIDIA CUDA Python ecosystem.,Useful for advanced diagnostics and tooling that needs to inspect or call CUDA APIs directly from Python.,medium,documented_v1_3,packages/cuda-bindings.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.org/project/cuda-python/ | https://nvidia.github.io/cuda-python/cuda-bindings/latest/install.html | https://developer.nvidia.com/cuda/python,full_card
PIP-0175,cuda-core,cuda-core,cuda.core,nvidia_cuda_python_core,source_reviewed,medium,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,Pythonic access layer for CUDA Runtime and core CUDA functionality in the NVIDIA CUDA Python ecosystem.,May be used by modern diagnostic/tooling stacks that want Python-level CUDA access without writing C++.,medium,documented_v1_3,packages/cuda-core.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.org/project/cuda-python/ | https://developer.nvidia.com/cuda/python,full_card
PIP-0176,cuda-pathfinder,cuda-pathfinder,cuda.pathfinder,nvidia_cuda_component_discovery,source_reviewed,medium,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,NVIDIA CUDA Python utility layer for locating CUDA components installed in the Python environment.,Important for AIWF support tooling because it can help explain which CUDA/cuDNN component path a Python environment is seeing.,medium,documented_v1_3,packages/cuda-pathfinder.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.org/project/cuda-python/ | https://nvidia.github.io/cuda-python/cuda-bindings/latest/install.html,full_card
PIP-0177,tensorrt,tensorrt,tensorrt,nvidia_tensorrt_metapackage,source_reviewed,very_high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,NVIDIA TensorRT Python metapackage for high-performance NVIDIA GPU inference from optimized engines.,"Use only after checking TensorRT support matrix, Python version, CUDA family, driver, and NVIDIA package index requirements. Treat as an inference/runtime stack, not a training package.",high,documented_v1_4,packages/tensorrt.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/deeplearning/tensorrt/latest/installing-tensorrt/installing.html | https://docs.nvidia.com/deeplearning/tensorrt/latest/getting-started/support-matrix.html | https://pypi.nvidia.com/ | https://pypi.org/project/tensorrt/,full_card
PIP-0178,tensorrt-cu11,tensorrt-cu11,tensorrt,nvidia_tensorrt_cuda_family_metapackage,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 11-family TensorRT metapackage used when an environment is locked to CUDA 11-era compatibility.,Use only when the target TensorRT release and framework stack explicitly require CUDA 11-family TensorRT. Prefer current CUDA family packages for new builds.,high,documented_v1_4,packages/tensorrt-cu11.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/tensorrt-cu11/ | https://docs.nvidia.com/deeplearning/tensorrt/latest/installing-tensorrt/installing.html | https://docs.nvidia.com/deeplearning/tensorrt/latest/getting-started/support-matrix.html | https://pypi.nvidia.com/ | https://pypi.org/project/tensorrt/,full_card
PIP-0179,tensorrt-cu12,tensorrt-cu12,tensorrt,nvidia_tensorrt_cuda_family_metapackage,source_reviewed,very_high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT metapackage; common target for modern local inference stacks tied to CUDA 12 runtime/component wheels.,"Verify TensorRT version, Python wheel tag, driver, cuDNN compatibility, and ONNX parser compatibility before using in ComfyUI or local inference tooling.",high,documented_v1_4,packages/tensorrt-cu12.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/tensorrt-cu12/ | https://docs.nvidia.com/deeplearning/tensorrt/latest/installing-tensorrt/installing.html | https://docs.nvidia.com/deeplearning/tensorrt/latest/getting-started/support-matrix.html | https://pypi.nvidia.com/ | https://pypi.org/project/tensorrt/,full_card
PIP-0180,tensorrt-cu13,tensorrt-cu13,tensorrt,nvidia_tensorrt_cuda_family_metapackage,source_reviewed,very_high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT metapackage for the newest NVIDIA inference stack.,"Cutting-edge option. Must be checked against current driver, CUDA 13 component wheel availability, Python wheel tags, and TensorRT support matrix. High risk of installer/index edge cases.",very_high,documented_v1_4,packages/tensorrt-cu13.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/tensorrt-cu13/ | https://pypi.nvidia.com/tensorrt-cu13/ | https://docs.nvidia.com/deeplearning/tensorrt/latest/installing-tensorrt/installing.html | https://docs.nvidia.com/deeplearning/tensorrt/latest/getting-started/support-matrix.html | https://pypi.nvidia.com/ | https://pypi.org/project/tensorrt/,full_card
PIP-0181,tensorrt-libs,tensorrt-libs,tensorrt runtime libraries,nvidia_tensorrt_libraries,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,TensorRT library component package pulled by TensorRT metapackages or installed explicitly for runtime library placement.,"Do not confuse library package presence with a working Python import. Verify DLL/shared library loading, provider/runtime availability, and engine build/inference smoke tests.",high,documented_v1_4,packages/tensorrt-libs.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://pypi.org/project/tensorrt/,full_card
PIP-0182,tensorrt-cu12-bindings,tensorrt-cu12-bindings,tensorrt,nvidia_tensorrt_python_bindings,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT Python bindings package.,Bindings alone do not prove all TensorRT runtime libraries are present. Pair with matching libs and support-matrix checks.,high,documented_v1_4,packages/tensorrt-cu12-bindings.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/tensorrt-cu12-bindings/ | https://pypi.nvidia.com/,full_card
PIP-0183,tensorrt-cu12-libs,tensorrt-cu12-libs,TensorRT DLL/shared libraries,nvidia_tensorrt_libraries,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT runtime libraries.,"A support system should record exact library package version, CUDA family, Python tag, and whether DLLs can be discovered from the active environment.",high,documented_v1_4,packages/tensorrt-cu12-libs.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://pypi.org/project/tensorrt-cu12/,full_card
PIP-0184,tensorrt-cu13-bindings,tensorrt-cu13-bindings,tensorrt,nvidia_tensorrt_python_bindings,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT Python bindings package.,Newest CUDA family. Verify wheel availability for the selected Python version and platform; prefer clean venv testing before adding to a user build.,very_high,documented_v1_4,packages/tensorrt-cu13-bindings.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/tensorrt-cu13-bindings/ | https://pypi.nvidia.com/,full_card
PIP-0185,tensorrt-cu13-libs,tensorrt-cu13-libs,TensorRT DLL/shared libraries,nvidia_tensorrt_libraries,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT runtime libraries.,"PyPI lists source distribution metadata and NVIDIA index entries; verify real library resolution in the final environment, not just package metadata.",very_high,documented_v1_4,packages/tensorrt-cu13-libs.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/tensorrt-cu13-libs/ | https://pypi.nvidia.com/,full_card
PIP-0186,tensorrt-lean,tensorrt-lean,tensorrt lean runtime,nvidia_tensorrt_lean_runtime,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,TensorRT lean runtime family for smaller deployment/runtime footprints where full build-time capability is not required.,Lean runtime is not the default for build/debug workflows. Use only when deployment size/runtime-only constraints are understood.,high,documented_v1_4,packages/tensorrt-lean.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/,full_card
PIP-0187,tensorrt-lean-cu12,tensorrt-lean-cu12,tensorrt lean runtime,nvidia_tensorrt_lean_runtime,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT lean runtime package.,Runtime-only/lean family. Do not expect the same developer/parser/build features as a full TensorRT install.,high,documented_v1_4,packages/tensorrt-lean-cu12.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/,full_card
PIP-0188,tensorrt-lean-cu13,tensorrt-lean-cu13,tensorrt lean runtime,nvidia_tensorrt_lean_runtime,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT lean runtime package.,"Newest lean runtime family. Treat as deployment/runtime optimization, not first-line diagnostic install.",very_high,documented_v1_4,packages/tensorrt-lean-cu13.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/,full_card
PIP-0189,tensorrt-rtx,tensorrt-rtx,tensorrt_rtx / TensorRT RTX runtime,nvidia_tensorrt_rtx,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,TensorRT for RTX package focused on RTX deployment and JIT-oriented runtime workflows.,NVIDIA documents PyPI install for Python bindings and shared library. Keep separate from standard TensorRT because support expectations and artifacts differ.,high,documented_v1_4,packages/tensorrt-rtx.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html | https://pypi.nvidia.com/,full_card
PIP-0190,tensorrt-rtx-cu12,tensorrt-rtx-cu12,TensorRT RTX runtime,nvidia_tensorrt_rtx,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT-RTX package.,Use for RTX-oriented runtime workflows when the target docs/workflow explicitly call for TensorRT-RTX rather than standard TensorRT.,high,documented_v1_4,packages/tensorrt-rtx-cu12.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html | https://pypi.nvidia.com/,full_card
PIP-0191,tensorrt-rtx-cu13,tensorrt-rtx-cu13,TensorRT RTX runtime,nvidia_tensorrt_rtx,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT-RTX package.,Newest TensorRT-RTX CUDA family. Verify Python/platform wheel availability and avoid mixing with standard TensorRT packages accidentally.,very_high,documented_v1_4,packages/tensorrt-rtx-cu13.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html | https://pypi.nvidia.com/,full_card
PIP-0192,tensorrt-rtx-cu12-bindings,tensorrt-rtx-cu12-bindings,TensorRT RTX Python bindings,nvidia_tensorrt_rtx_bindings,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT-RTX Python bindings.,Pair with matching RTX libs and verify a small ONNX-to-engine workflow rather than relying on import checks.,high,documented_v1_4,packages/tensorrt-rtx-cu12-bindings.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,full_card
PIP-0193,tensorrt-rtx-cu12-libs,tensorrt-rtx-cu12-libs,TensorRT RTX libraries,nvidia_tensorrt_rtx_libraries,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 12-family TensorRT-RTX shared/runtime libraries.,Library package for TensorRT-RTX; validate DLL/shared-library loading and runtime engine execution.,high,documented_v1_4,packages/tensorrt-rtx-cu12-libs.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,full_card
PIP-0194,tensorrt-rtx-cu13-bindings,tensorrt-rtx-cu13-bindings,TensorRT RTX Python bindings,nvidia_tensorrt_rtx_bindings,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT-RTX Python bindings.,Newest RTX bindings. Treat as cutting-edge; record exact version and index source in support bundles.,very_high,documented_v1_4,packages/tensorrt-rtx-cu13-bindings.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,full_card
PIP-0195,tensorrt-rtx-cu13-libs,tensorrt-rtx-cu13-libs,TensorRT RTX libraries,nvidia_tensorrt_rtx_libraries,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,CUDA 13-family TensorRT-RTX runtime libraries.,Validate library discovery and runtime execution; avoid mixing CUDA 12 and CUDA 13 RTX components in one venv unless intentionally tested.,very_high,documented_v1_4,packages/tensorrt-rtx-cu13-libs.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/tensorrt-rtx/latest/installing-tensorrt-rtx/installing.html,full_card
PIP-0196,tensorrt-llm,tensorrt-llm,tensorrt_llm,nvidia_tensorrt_llm,source_reviewed,very_high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,NVIDIA TensorRT-LLM toolkit/runtime stack for optimized large language model inference on NVIDIA GPUs.,Official docs emphasize Linux install/source-build paths and NGC containers. Treat Windows local support as advanced/experimental unless upstream explicitly supports the target path.,very_high,documented_v1_4,packages/tensorrt-llm.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/tensorrt-llm/index.html | https://nvidia.github.io/TensorRT-LLM/installation/linux.html | https://pypi.org/project/tensorrt-llm/,full_card
PIP-0197,torch-tensorrt,torch-tensorrt,torch_tensorrt,pytorch_tensorrt_bridge,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,PyTorch-to-TensorRT compiler bridge that lets PyTorch/TorchScript/exported models use TensorRT backends.,"Must match torch, CUDA, TensorRT, Python ABI, and platform support. A successful install does not mean a given model graph can compile.",very_high,documented_v1_4,packages/torch-tensorrt.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/torch-tensorrt/ | https://github.com/pytorch/TensorRT/releases | https://docs.pytorch.org/TensorRT/,full_card
PIP-0198,onnx-graphsurgeon,onnx-graphsurgeon,onnx_graphsurgeon,onnx_graph_rewriting,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,"NVIDIA ONNX graph editing tool used to create, inspect, and modify ONNX models before TensorRT optimization.","Use when exported ONNX graphs need surgery: unsupported ops, shape constants, plugin prep, graph cleanup, or replacing patterns TensorRT cannot parse.",medium,documented_v1_4,packages/onnx-graphsurgeon.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/deeplearning/tensorrt/latest/api/onnx-graphsurgeon-api.html | https://pypi.nvidia.com/,full_card
PIP-0199,polygraphy,polygraphy,polygraphy,model_debugging_accuracy_validation,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,"NVIDIA toolkit for running/debugging models across frameworks, including ONNX/TensorRT accuracy comparison and benchmarking workflows.","Use for support-grade evidence: compare ONNX Runtime vs TensorRT outputs, inspect tactics, reduce failures, and validate whether optimization changed outputs.",medium,documented_v1_4,packages/polygraphy.md,v1.4-tensorrt-onnx-inference-depth,https://docs.nvidia.com/deeplearning/tensorrt/latest/api/polygraphy-api.html | https://pypi.nvidia.com/,full_card
PIP-0200,onnxslim,onnxslim,onnxslim,onnx_graph_simplification,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,ONNX graph slimming/simplification package often used to reduce operators and improve inference/export compatibility.,"Do not blindly simplify production models. Keep original ONNX, simplified ONNX, validation output, opset, and numerical comparison records.",medium,documented_v1_4,packages/onnxslim.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.org/project/onnxslim/,full_card
PIP-0201,nvidia-modelopt,nvidia-modelopt,modelopt,nvidia_model_optimization,source_reviewed,medium,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass,NVIDIA model optimization tooling family for quantization/compression/export-adjacent workflows feeding optimized inference stacks.,Advanced package. Use only when a workflow explicitly needs NVIDIA model optimization; verify torch/CUDA/TensorRT compatibility before placing in shared environments.,high,documented_v1_4,packages/nvidia-modelopt.md,v1.4-tensorrt-onnx-inference-depth,https://pypi.nvidia.com/ | https://developer.nvidia.com/tensorrt,full_card
PIP-0202,tritonclient,tritonclient,tritonclient,nvidia_inference_server_client,source_reviewed,high,not pinned,v1.4 TensorRT/TensorRT-LLM/ONNX graph surgery deep inference pass + v1.5 Triton serving/deployment client detail,"Official Python client package for NVIDIA Triton Inference Server HTTP/REST and gRPC inference, health, model-management, and utility workflows.","Client only; does not install the server. Use extras deliberately: tritonclient[http], tritonclient[grpc], tritonclient[all], and cuda extras for CUDA shared-memory utilities when supported.",medium,documented_v1_4,packages/tritonclient.md,v1.4-tensorrt-onnx-inference-depth + v1.5-triton-serving-deployment-depth,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/client/README.html | https://pypi.org/project/tritonclient/,full_card
PIP-0203,pytriton,pytriton,pytriton,triton_python_serving_wrapper,source_reviewed,high,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,Pythonic wrapper around Triton serving concepts for binding Python callables/models into Triton-backed local inference services.,"Treat as a serving/app package, not a ComfyUI dependency. Verify whether the workflow needs embedded PyTriton versus full Triton server model repository deployment.",medium,documented_v1_5,packages/pytriton.md,v1.5-triton-serving-deployment-depth,https://triton-inference-server.github.io/pytriton/ | https://docs.nvidia.com/deeplearning/triton-inference-server/,full_card
PIP-0204,triton-model-analyzer,triton-model-analyzer,model_analyzer,triton_performance_analysis,source_reviewed,high,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,NVIDIA CLI tool for characterizing Triton model memory and compute behavior under different batching/instance configurations.,Prefer NVIDIA documented install/container paths. Needs GPU metrics access and often depends on Triton/Perf Analyzer tooling; not a casual shared-venv dependency.,high,documented_v1_5,packages/triton-model-analyzer.md,v1.5-triton-serving-deployment-depth,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/user_guide/model_analyzer.html | https://pypi.org/project/triton-model-analyzer/,full_card
PIP-0205,triton-model-navigator,triton-model-navigator,model_navigator,triton_model_optimization_deployment,source_reviewed,high,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,NVIDIA model deployment toolkit that explores export/conversion paths and helps prepare optimized formats and Triton deployment artifacts.,Use extras intentionally such as [torch] or [tensorflow] and the NVIDIA package index when needed. Validate resulting artifacts independently before deployment.,high,documented_v1_5,packages/triton-model-navigator.md,v1.5-triton-serving-deployment-depth,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/model_navigator/README.html | https://pypi.org/project/triton-model-navigator/,full_card
PIP-0206,prometheus-client,prometheus-client,prometheus_client,metrics_observability,source_reviewed,medium,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,"Python Prometheus metrics client useful for local support probes, custom app metrics, and testing scrape-style observability around Triton services.",Triton itself exposes Prometheus-format metrics at its metrics endpoint. This package is for Python-side tools/services that emit or parse metrics-like data.,low,documented_v1_5,packages/prometheus-client.md,v1.5-triton-serving-deployment-depth,https://prometheus.github.io/client_python/ | https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/user_guide/metrics.html,full_card
PIP-0207,grpcio,grpcio,grpc,grpc_rpc_transport,source_reviewed,high,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,gRPC transport dependency used by Triton clients and many local inference/control-plane APIs.,Usually arrives through tritonclient[grpc] or tritonclient[all]. ABI/wheel issues are possible on very new Python versions.,medium,documented_v1_5,packages/grpcio.md,v1.5-triton-serving-deployment-depth,https://grpc.io/docs/languages/python/quickstart/ | https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/client/README.html,full_card
PIP-0208,grpcio-tools,grpcio-tools,grpc_tools,grpc_proto_build_tooling,source_reviewed,medium,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,Protocol-buffer/gRPC code generation tooling for projects that generate Python clients/stubs from .proto files.,Not required just to call Triton through tritonclient. Use when building or regenerating custom gRPC support code.,medium,documented_v1_5,packages/grpcio-tools.md,v1.5-triton-serving-deployment-depth,https://grpc.io/docs/languages/python/basics/,full_card
PIP-0209,geventhttpclient,geventhttpclient,geventhttpclient,http_client_transport,source_reviewed,medium,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,HTTP client transport dependency used in some Triton client HTTP stacks and high-throughput Python HTTP workflows.,Usually should be pulled through tritonclient[http] rather than manually pinned unless a specific client bug requires intervention.,medium,documented_v1_5,packages/geventhttpclient.md,v1.5-triton-serving-deployment-depth,https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/client/README.html | https://pypi.org/project/geventhttpclient/,full_card
PIP-0210,nvidia-ml-py,nvidia-ml-py,pynvml,nvidia_gpu_telemetry,source_reviewed,high,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,"Python NVML bindings for GPU telemetry such as memory, utilization, temperature, and device identity in support probes.",Does not install the NVIDIA driver. It talks to NVML exposed by the installed driver. Smoke test should query device count and memory.,low,documented_v1_5,packages/nvidia-ml-py.md,v1.5-triton-serving-deployment-depth,https://pypi.org/project/nvidia-ml-py/ | https://developer.nvidia.com/management-library-nvml,full_card
PIP-0211,kubernetes,kubernetes,kubernetes,deployment_orchestration_client,source_reviewed,low,not pinned,v1.5 Triton Inference Server serving/deployment deep support pass,Python Kubernetes client for advanced Triton deployment automation and support tooling in cluster environments.,Not needed for local Windows ComfyUI support. Keep out of beginner installs unless the support target is Kubernetes or remote Triton deployment.,low,documented_v1_5,packages/kubernetes.md,v1.5-triton-serving-deployment-depth,https://github.com/kubernetes-client/python | https://docs.nvidia.com/deeplearning/triton-inference-server/user-guide/docs/customization_guide/deploy.html,full_card
PIP-0212,vLLM,vllm,vllm,llm_inference_server_engine,source_reviewed,critical,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,"High-throughput LLM inference engine and OpenAI-compatible local server layer for model serving, batching, KV cache, and GPU memory support.",Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/vllm.md,v1.6-llm-serving-openai-compatible-depth,https://docs.vllm.ai/en/stable/getting_started/installation/gpu/ | https://docs.vllm.ai/en/latest/getting_started/quickstart/ | https://docs.vllm.ai/en/latest/serving/openai_compatible_server/ | https://docs.vllm.ai/en/latest/configuration/engine_args/ | https://docs.vllm.ai/en/stable/usage/metrics/,full_card
PIP-0213,flash-attn,flash-attn,flash_attn,attention_cuda_extension,source_reviewed,high,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,FlashAttention CUDA extension family used by many LLM stacks; often a source-build/native-wheel pain point.,Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/flash_attn.md,v1.6-llm-serving-openai-compatible-depth,https://github.com/Dao-AILab/flash-attention | https://docs.vllm.ai/en/stable/getting_started/installation/gpu/,full_card
PIP-0214,FlashInfer Python,flashinfer-python,flashinfer,llm_attention_kernel_library,source_reviewed,high,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,"Kernel library for LLM serving; package name is flashinfer-python, not flashinfer. Used around advanced vLLM/SGLang attention paths.",Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/flashinfer_python.md,v1.6-llm-serving-openai-compatible-depth,https://docs.flashinfer.ai/installation.html | https://docs.vllm.ai/en/latest/features/quantization/,full_card
PIP-0215,FlashInfer CUBIN,flashinfer-cubin,flashinfer,llm_attention_kernel_binary_cache,source_reviewed,medium,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,Optional FlashInfer package providing precompiled kernel binaries to reduce first-run compile/download overhead.,Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/flashinfer_cubin.md,v1.6-llm-serving-openai-compatible-depth,https://docs.flashinfer.ai/installation.html,full_card
PIP-0216,FlashInfer JIT cache,flashinfer-jit-cache,flashinfer,llm_attention_kernel_binary_cache,source_reviewed,medium,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,Optional FlashInfer package/channel family for prebuilt JIT caches matching specific CUDA versions.,Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/flashinfer_jit_cache.md,v1.6-llm-serving-openai-compatible-depth,https://docs.flashinfer.ai/installation.html,full_card
PIP-0217,SGLang,sglang,sglang,llm_inference_server_engine,source_reviewed,high,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,High-performance serving framework for LLMs and multimodal models; OpenAI/Hugging Face compatible serving alternative to vLLM.,Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/sglang.md,v1.6-llm-serving-openai-compatible-depth,https://docs.sglang.io/,full_card
PIP-0218,SGL Kernel,sgl-kernel,sgl_kernel,llm_serving_cuda_kernel_package,source_reviewed,high,not pinned,v1.6 vLLM/SGLang/TGI/OpenAI-compatible LLM serving deep support pass,SGLang kernel/helper package area; support should treat it as backend-native acceleration rather than generic Python glue.,Use project official install guidance; for native/CUDA packages capture ABI/toolchain and prefer AIWF wheelhouse once validated.,very_high,documented_v1_6,packages/sgl_kernel.md,v1.6-llm-serving-openai-compatible-depth,https://docs.sglang.io/ | https://pypi.org/project/sgl-kernel/,full_card
