source_id,label,url,domain,source_type,topic_family,priority,volatility,capture_status,mentioned_in_file_count,used_in_files,first_context
SRC-0207,Hugging Face PEFT docs,https://huggingface.co/docs/peft/en/index,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,4,01_research_cards/029_consumer_hardware_vram_math.md | 01_research_cards/030_peft_methods_lora_qlora_dora_ia3_prefix.md | 01_research_cards/033_rag_vs_finetune_decision_tree.md | 06_sources/source_log_pass_03.md,- Hugging Face PEFT docs: https://huggingface.co/docs/peft/en/index
SRC-0208,PEFT adapter loading/merging docs,https://huggingface.co/docs/peft/index,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,4,01_research_cards/041_hf_peft_library_adapter_ops.md | 01_research_cards/081_deployment_formats_and_adapter_release.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/peft/index
SRC-0209,adalora,https://huggingface.co/docs/peft/package_reference/adalora,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,1,01_research_cards/041_hf_peft_library_adapter_ops.md,- https://huggingface.co/docs/peft/package_reference/adalora
SRC-0210,Hugging Face PEFT LoRA docs,https://huggingface.co/docs/peft/package_reference/lora,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,4,01_research_cards/062_adapter_method_decision_tree.md | 01_research_cards/063_lora_hyperparameters_target_modules.md | 01_research_cards/064_qlora_memory_recipe_bitsandbytes.md | 06_sources/source_log_pass_06.md,- Hugging Face PEFT LoRA docs: https://huggingface.co/docs/peft/package_reference/lora
SRC-0211,"GPTQ,post-training quantized inference,inference,GPU inference stacks,calibration and backend support matter,",https://huggingface.co/docs/transformers/en/main_classes/quantization,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,1,02_tables/quantization_export_matrix_pass_07.csv,"GPTQ,post-training quantized inference,inference,GPU inference stacks,calibration and backend support matter,https://huggingface.co/docs/transformers/en/main_classes/quantization"
SRC-0212,Transformers PEFT integration,https://huggingface.co/docs/transformers/en/peft,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,4,01_research_cards/030_peft_methods_lora_qlora_dora_ia3_prefix.md | 01_research_cards/069_adapter_merging_deployment.md | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_06.md,- Transformers PEFT integration: https://huggingface.co/docs/transformers/en/peft
SRC-0213,Hugging Face bitsandbytes docs,https://huggingface.co/docs/transformers/en/quantization/bitsandbytes,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,5,01_research_cards/031_quantization_training_inference_map.md | 01_research_cards/078_quantization_export_gguf_gptq_awq_bitsandbytes.md | 02_tables/quantization_export_matrix_pass_07.csv | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_07.md,- Hugging Face bitsandbytes docs: https://huggingface.co/docs/transformers/en/quantization/bitsandbytes
SRC-0214,Optimum Quanto docs,https://huggingface.co/docs/transformers/en/quantization/quanto,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,3,01_research_cards/078_quantization_export_gguf_gptq_awq_bitsandbytes.md | 02_tables/quantization_export_matrix_pass_07.csv | 06_sources/source_log_pass_07.md,- Optimum Quanto docs: https://huggingface.co/docs/transformers/en/quantization/quanto
SRC-0215,Hugging Face image captioning task guide,https://huggingface.co/docs/transformers/en/tasks/image_captioning,huggingface.co,official_documentation_or_course,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/037_image_lora_dataset_captioning_pipeline.md | 06_sources/source_log_pass_03.md,- Hugging Face image captioning task guide: https://huggingface.co/docs/transformers/en/tasks/image_captioning
SRC-0216,Transformers Wav2Vec2 docs,https://huggingface.co/docs/transformers/model_doc/wav2vec2,huggingface.co,official_documentation_or_course,audio_voice_asr,B_operational_primary,medium,captured_from_archive,2,01_research_cards/046_asr_whisper_wav2vec_training.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/transformers/model_doc/wav2vec2
SRC-0217,Transformers Whisper docs,https://huggingface.co/docs/transformers/model_doc/whisper,huggingface.co,official_documentation_or_course,audio_voice_asr,B_operational_primary,medium,captured_from_archive,2,01_research_cards/046_asr_whisper_wav2vec_training.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/transformers/model_doc/whisper
SRC-0218,Hugging Face Transformers single GPU performance,https://huggingface.co/docs/transformers/perf_train_gpu_one,huggingface.co,official_documentation_or_course,general_reference,B_operational_primary,medium,captured_from_archive,14,01_research_cards/183_gradient_descent_sgd_and_minibatch_noise.md | 01_research_cards/186_learning_rate_is_the_primary_training_control.md | 01_research_cards/189_effective_batch_gradient_accumulation_and_noise_scale.md | 01_research_cards/190_gradient_clipping_and_exploding_updates.md | 01_research_cards/191_mixed_precision_fp32_fp16_bf16_tf32.md | 01_research_cards/192_gradient_checkpointing__activation_recomputation.md | 01_research_cards/197_transformer_training_stability_prenorm_attention_and_context.md | 01_research_cards/200_reading_loss_curves_like_evidence.md | 01_research_cards/204_checkpointing_early_stopping_and_model_selection.md | 01_research_cards/206_profiling_throughput_data_loader_kernels_vram_and_bottlenecks.md | 01_research_cards/207_consumer_gpu_optimization_protocol.md | 01_research_cards/209_training_run_debugging_decision_tree.md,- Hugging Face Transformers single GPU performance: https://huggingface.co/docs/transformers/perf_train_gpu_one
SRC-0219,Transformers ASR task docs,https://huggingface.co/docs/transformers/tasks/asr,huggingface.co,official_documentation_or_course,audio_voice_asr,B_operational_primary,medium,captured_from_archive,2,01_research_cards/046_asr_whisper_wav2vec_training.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/transformers/tasks/asr
SRC-0220,TRL DPO Trainer,https://huggingface.co/docs/trl/dpo_trainer,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/042_hf_trl_post_training_stack.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/trl/dpo_trainer
SRC-0221,Hugging Face TRL dataset formats,https://huggingface.co/docs/trl/en/dataset_formats,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_chat_and_archive,4,01_research_cards/052_llm_dataset_formats_chat_templates.md | 01_research_cards/055_preference_dataset_construction_dpo_orpo_kto_rlaif.md | 06_sources/source_log_pass_05.md | CHAT_VISIBLE_SUMMARY,- Hugging Face TRL dataset formats: https://huggingface.co/docs/trl/en/dataset_formats
SRC-0222,TRL DPOTrainer,https://huggingface.co/docs/trl/en/dpo_trainer,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,10,01_research_cards/032_alignment_preference_training_sft_dpo_orpo_kto_grpo.md | 01_research_cards/052_llm_dataset_formats_chat_templates.md | 01_research_cards/055_preference_dataset_construction_dpo_orpo_kto_rlaif.md | 01_research_cards/074_rlhf_rlaif_reward_modeling_consumer_limits.md | 01_research_cards/075_dpo_orpo_kto_grpo_selection_rules.md | 02_tables/post_training_method_matrix_pass_07.csv | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_05.md | 06_sources/source_log_pass_06.md | 06_sources/source_log_pass_07.md,- TRL DPOTrainer: https://huggingface.co/docs/trl/en/dpo_trainer
SRC-0223,TRL GRPOTrainer,https://huggingface.co/docs/trl/en/grpo_trainer,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,7,01_research_cards/032_alignment_preference_training_sft_dpo_orpo_kto_grpo.md | 01_research_cards/074_rlhf_rlaif_reward_modeling_consumer_limits.md | 01_research_cards/075_dpo_orpo_kto_grpo_selection_rules.md | 02_tables/post_training_method_matrix_pass_07.csv | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_06.md | 06_sources/source_log_pass_07.md,- TRL GRPOTrainer: https://huggingface.co/docs/trl/en/grpo_trainer
SRC-0224,TRL docs,https://huggingface.co/docs/trl/en/index,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_chat_and_archive,12,01_research_cards/032_alignment_preference_training_sft_dpo_orpo_kto_grpo.md | 01_research_cards/033_rag_vs_finetune_decision_tree.md | 01_research_cards/062_adapter_method_decision_tree.md | 01_research_cards/074_rlhf_rlaif_reward_modeling_consumer_limits.md | 01_research_cards/075_dpo_orpo_kto_grpo_selection_rules.md | 01_research_cards/076_distillation_teacher_student_synthetic_data.md | 01_research_cards/083_post_training_failure_modes_reward_hacking_regression.md | 02_tables/post_training_method_matrix_pass_07.csv | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_06.md | 06_sources/source_log_pass_07.md | CHAT_VISIBLE_SUMMARY,- TRL docs: https://huggingface.co/docs/trl/en/index
SRC-0225,Hugging Face TRL PEFT integration,https://huggingface.co/docs/trl/en/peft_integration,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,4,01_research_cards/063_lora_hyperparameters_target_modules.md | 01_research_cards/064_qlora_memory_recipe_bitsandbytes.md | 01_research_cards/065_dora_rslora_practical_notes.md | 06_sources/source_log_pass_06.md,- Hugging Face TRL PEFT integration: https://huggingface.co/docs/trl/en/peft_integration
SRC-0226,TRL SFTTrainer expected dataset format,https://huggingface.co/docs/trl/en/sft_trainer,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,3,01_research_cards/052_llm_dataset_formats_chat_templates.md | 01_research_cards/058_multimodal_vlm_dataset_construction.md | 06_sources/source_log_pass_05.md,- TRL SFTTrainer expected dataset format: https://huggingface.co/docs/trl/en/sft_trainer
SRC-0227,example overview,https://huggingface.co/docs/trl/example_overview,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,1,01_research_cards/042_hf_trl_post_training_stack.md,- https://huggingface.co/docs/trl/example_overview
SRC-0228,TRL GRPO Trainer,https://huggingface.co/docs/trl/grpo_trainer,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/042_hf_trl_post_training_stack.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/trl/grpo_trainer
SRC-0229,Hugging Face TRL docs,https://huggingface.co/docs/trl/index,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,3,01_research_cards/042_hf_trl_post_training_stack.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/trl/index
SRC-0230,TRL SFT Trainer,https://huggingface.co/docs/trl/sft_trainer,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/042_hf_trl_post_training_stack.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/trl/sft_trainer
SRC-0231,HF Audio Course fine-tuning chapter,https://huggingface.co/learn/audio-course/chapter5/fine-tuning,huggingface.co,official_documentation_or_course,audio_voice_asr,B_operational_primary,medium,captured_from_archive,2,01_research_cards/046_asr_whisper_wav2vec_training.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/learn/audio-course/chapter5/fine-tuning
SRC-0232,Hugging Face VLM fine-tuning cookbook using TRL,https://huggingface.co/learn/cookbook/en/fine_tuning_vlm_trl,huggingface.co,official_documentation_or_course,llm_post_training,B_operational_primary,medium,captured_from_chat_and_archive,6,01_research_cards/045_vlm_training_qwen_llava_bridge.md | 01_research_cards/058_multimodal_vlm_dataset_construction.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md | 06_sources/source_log_pass_05.md | CHAT_VISIBLE_SUMMARY,- https://huggingface.co/learn/cookbook/en/fine_tuning_vlm_trl
SRC-0233,Hugging Face LLM course evaluation page,https://huggingface.co/learn/llm-course/chapter11/5,huggingface.co,official_documentation_or_course,evaluation_benchmarking,B_operational_primary,medium,captured_from_archive,1,01_research_cards/079_eval_harness_private_benchmarks.md,- Hugging Face LLM course evaluation page: https://huggingface.co/learn/llm-course/chapter11/5
SRC-0234,Hugging Face model card tutorial,https://huggingface.co/learn/llm-course/chapter4/4,huggingface.co,official_documentation_or_course,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/035_model_cards_dataset_cards_provenance.md | 06_sources/source_log_pass_03.md,- Hugging Face model card tutorial: https://huggingface.co/learn/llm-course/chapter4/4
SRC-0235,Florence-2 model card,https://huggingface.co/microsoft/Florence-2-base,huggingface.co,model_or_space_card,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,5,01_research_cards/037_image_lora_dataset_captioning_pipeline.md | 01_research_cards/056_image_lora_captioning_tagging_toolchain.md | 01_research_cards/058_multimodal_vlm_dataset_construction.md | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_05.md,- Florence-2 model card: https://huggingface.co/microsoft/Florence-2-base
SRC-0236,LTX-2 dataset preparation guide,https://huggingface.co/spaces/Lightricks/ltx-2/blob/main/packages/ltx-trainer/docs/dataset-preparation.md,huggingface.co,official_documentation_or_course,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/057_video_dataset_preparation_wan_ltx_diffusion_loras.md | 06_sources/source_log_pass_05.md,- LTX-2 dataset preparation guide: https://huggingface.co/spaces/Lightricks/ltx-2/blob/main/packages/ltx-trainer/docs/dataset-preparation.md
SRC-0237,Stable Diffusion 3.5 Large model card,https://huggingface.co/stabilityai/stable-diffusion-3.5-large,huggingface.co,model_or_space_card,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/085_pass_09_index.md | 06_sources/source_log_pass_09.md,- Stable Diffusion 3.5 Large model card: https://huggingface.co/stabilityai/stable-diffusion-3.5-large
SRC-0238,Stable Diffusion 3.5 Medium model card,https://huggingface.co/stabilityai/stable-diffusion-3.5-medium,huggingface.co,model_or_space_card,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/085_pass_09_index.md | 06_sources/source_log_pass_09.md,- Stable Diffusion 3.5 Medium model card: https://huggingface.co/stabilityai/stable-diffusion-3.5-medium
SRC-0239,"P0,Image LoRA,SDXL baseline,","https://huggingface.co/stabilityai/stable-diffusion-xl-base-1.0,image",huggingface.co,model_or_space_card,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P0,Image LoRA,SDXL baseline,https://huggingface.co/stabilityai/stable-diffusion-xl-base-1.0,image LoRA,LoRA/DreamBooth/fine-tune,Strong on 12GB-24GB,current/mature,Primary beginner image lab,Pass 09"
SRC-0240,"Sutton and Barto, Reinforcement Learning: An Introduction",https://incompleteideas.net/book/the-book-2nd.html,incompleteideas.net,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_10.md,"- Sutton and Barto, Reinforcement Learning: An Introduction: https://incompleteideas.net/book/the-book-2nd.html"
SRC-0241,torchtune docs,https://meta-pytorch.org/torchtune/stable/index.html,meta-pytorch.org,official_documentation,llm_post_training,B_operational_primary,low,captured_from_archive,4,01_research_cards/017_axolotl_trl_torchtune_deep_dive.md | 01_research_cards/040_torchtune_native_pytorch_recipes.md | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_04.md,- torchtune docs: https://meta-pytorch.org/torchtune/stable/index.html
SRC-0242,Microsoft Presidio docs,https://microsoft.github.io/presidio/,microsoft.github.io,official_documentation,data_quality_provenance,B_operational_primary,low,captured_from_archive,2,01_research_cards/053_data_cleaning_dedup_pii_dataset_triage.md | 06_sources/source_log_pass_05.md,- Microsoft Presidio docs: https://microsoft.github.io/presidio/
SRC-0243,Microsoft Presidio text anonymization docs,https://microsoft.github.io/presidio/text_anonymization/,microsoft.github.io,official_documentation,data_quality_provenance,B_operational_primary,low,captured_from_archive,2,01_research_cards/053_data_cleaning_dedup_pii_dataset_triage.md | 06_sources/source_log_pass_05.md,- Microsoft Presidio text anonymization docs: https://microsoft.github.io/presidio/text_anonymization/
SRC-0244,Milvus MinHash LSH deduplication article,https://milvus.io/blog/minhash-lsh-in-milvus-the-secret-weapon-for-fighting-duplicates-in-llm-training-data.md,milvus.io,third_party_reference,data_quality_provenance,C_secondary_or_context,low,captured_from_archive,2,01_research_cards/053_data_cleaning_dedup_pii_dataset_triage.md | 06_sources/source_log_pass_05.md,- Milvus MinHash LSH deduplication article: https://milvus.io/blog/minhash-lsh-in-milvus-the-secret-weapon-for-fighting-duplicates-in-llm-training-data.md
SRC-0245,MIT Press page for Understanding Deep Learning,https://mitpress.mit.edu/9780262048644/understanding-deep-learning/,mitpress.mit.edu,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_10.md,- MIT Press page for Understanding Deep Learning: https://mitpress.mit.edu/9780262048644/understanding-deep-learning/
SRC-0246,MLflow homepage/docs,https://mlflow.org/,mlflow.org,official_documentation,deployment_mlops_tracking,B_operational_primary,low,captured_from_archive,2,01_research_cards/059_training_telemetry_experiment_tracking_run_evidence.md | 06_sources/source_log_pass_05.md,- MLflow homepage/docs: https://mlflow.org/
SRC-0247,MLflow Model Registry docs,https://mlflow.org/docs/latest/ml/model-registry/,mlflow.org,official_documentation,deployment_mlops_tracking,B_operational_primary,low,captured_from_archive,3,01_research_cards/059_training_telemetry_experiment_tracking_run_evidence.md | 01_research_cards/060_reproducibility_package_format_aiwf_training_runs.md | 06_sources/source_log_pass_05.md,- MLflow Model Registry docs: https://mlflow.org/docs/latest/ml/model-registry/
SRC-0248,MLflow tracking,https://mlflow.org/docs/latest/ml/tracking/,mlflow.org,official_documentation,deployment_mlops_tracking,B_operational_primary,low,captured_from_archive,1,01_research_cards/072_evaluation_gates_release_checklist.md,- MLflow tracking: https://mlflow.org/docs/latest/ml/tracking/
SRC-0249,Mathematics for Machine Learning,https://mml-book.com/,mml-book.com,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_10.md,- Mathematics for Machine Learning: https://mml-book.com/
SRC-0250,Deep Double Descent — OpenAI explainer,https://openai.com/index/deep-double-descent/,openai.com,third_party_reference,ml_theory_foundations,C_secondary_or_context,low,captured_from_archive,1,06_sources/source_log_pass_12_statistical_learning.md,- Deep Double Descent — OpenAI explainer: https://openai.com/index/deep-double-descent/
SRC-0251,PAI framework PDF,https://partnershiponai.org/wp-content/uploads/2023/02/PAI_synthetic_media_framework.pdf,partnershiponai.org,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,1,01_research_cards/080_safety_alignment_red_team_gates.md,- PAI framework PDF: https://partnershiponai.org/wp-content/uploads/2023/02/PAI_synthetic_media_framework.pdf
SRC-0252,Xavier initialization / deep feedforward difficulty,https://proceedings.mlr.press/v9/glorot10a.html,proceedings.mlr.press,paper_or_technical_report,optimization_training_dynamics,A_primary_anchor,low,captured_from_archive,4,01_research_cards/193_initialization_xavier_he_and_pretrained_starts.md | 01_research_cards/194_activation_functions_and_saturation.md | 01_research_cards/202_vanishing_and_exploding_gradients.md | 06_sources/PASS_14_SOURCE_ANCHORS.md,- Xavier initialization / deep feedforward difficulty: https://proceedings.mlr.press/v9/glorot10a.html
SRC-0253,PyTorch torchtune blog,https://pytorch.org/blog/torchtune-fine-tune-llms/,pytorch.org,official_documentation,llm_post_training,B_operational_primary,low,captured_from_archive,2,01_research_cards/040_torchtune_native_pytorch_recipes.md | 06_sources/source_log_pass_04.md,- https://pytorch.org/blog/torchtune-fine-tune-llms/
SRC-0254,Qwen LLaMA-Factory SFT data prep,https://qwen.readthedocs.io/en/v2.0/training/SFT/llama_factory.html,qwen.readthedocs.io,third_party_reference,llm_post_training,C_secondary_or_context,medium,captured_from_archive,2,01_research_cards/052_llm_dataset_formats_chat_templates.md | 06_sources/source_log_pass_05.md,- Qwen LLaMA-Factory SFT data prep: https://qwen.readthedocs.io/en/v2.0/training/SFT/llama_factory.html
SRC-0255,SimpleTuner ControlNet data/conditioning docs,https://raw.githubusercontent.com/bghira/SimpleTuner/main/documentation/CONTROLNET.md,raw.githubusercontent.com,third_party_reference,diffusion_image_video_training,C_secondary_or_context,low,captured_from_archive,1,01_research_cards/056_image_lora_captioning_tagging_toolchain.md,- SimpleTuner ControlNet data/conditioning docs: https://raw.githubusercontent.com/bghira/SimpleTuner/main/documentation/CONTROLNET.md
SRC-0256,Sentence Transformers docs,https://sbert.net/,sbert.net,official_documentation,rag_embeddings_retrieval,B_operational_primary,low,captured_from_archive,3,01_research_cards/018_embedding_reranker_training_sentence_transformers_flagembedding.md | 02_tables/training_tool_matrix_pass_02.csv | 06_sources/source_log_pass_02.md,- Sentence Transformers docs: https://sbert.net/
SRC-0257,Sentence Transformers loss docs,https://sbert.net/docs/package_reference/sentence_transformer/losses.html,sbert.net,official_documentation,rag_embeddings_retrieval,B_operational_primary,low,captured_from_archive,2,01_research_cards/018_embedding_reranker_training_sentence_transformers_flagembedding.md | 06_sources/source_log_pass_02.md,- https://sbert.net/docs/package_reference/sentence_transformer/losses.html
SRC-0258,"Dietterich, Approximate Statistical Tests for Comparing Supervised Classification Learning Algorithms",https://sci2s.ugr.es/keel/pdf/algorithm/articulo/dietterich1998.pdf,sci2s.ugr.es,third_party_reference,general_reference,C_secondary_or_context,low,captured_from_archive,1,06_sources/source_log_pass_12_statistical_learning.md,"- Dietterich, Approximate Statistical Tests for Comparing Supervised Classification Learning Algorithms: https://sci2s.ugr.es/keel/pdf/algorithm/articulo/dietterich1998.pdf"
SRC-0259,scikit-learn cross-validation guide,https://scikit-learn.org/stable/modules/cross_validation.html,scikit-learn.org,official_documentation,ml_theory_foundations,B_operational_primary,low,captured_from_archive,26,01_research_cards/121_pass_11_ml_foundations_index.md | 01_research_cards/122_learning_problem_formal_frame.md | 01_research_cards/123_no_free_lunch_inductive_bias.md | 01_research_cards/124_data_representation_feature_engineering.md | 01_research_cards/125_splits_cross_validation_leakage.md | 01_research_cards/126_baselines_ablations_error_analysis.md | 01_research_cards/127_regression_losses_objectives.md | 01_research_cards/128_classification_losses_metrics_thresholds.md | 01_research_cards/129_calibration_uncertainty_confidence.md | 01_research_cards/130_imbalanced_data_sampling_cost_sensitive.md | 01_research_cards/131_regularized_linear_logistic_models.md | 01_research_cards/132_knn_distance_curse_dimensionality.md,- scikit-learn cross-validation guide: https://scikit-learn.org/stable/modules/cross_validation.html
SRC-0260,scikit-learn model evaluation guide,https://scikit-learn.org/stable/modules/model_evaluation.html,scikit-learn.org,official_documentation,evaluation_benchmarking,B_operational_primary,low,captured_from_archive,26,01_research_cards/121_pass_11_ml_foundations_index.md | 01_research_cards/122_learning_problem_formal_frame.md | 01_research_cards/123_no_free_lunch_inductive_bias.md | 01_research_cards/124_data_representation_feature_engineering.md | 01_research_cards/125_splits_cross_validation_leakage.md | 01_research_cards/126_baselines_ablations_error_analysis.md | 01_research_cards/127_regression_losses_objectives.md | 01_research_cards/128_classification_losses_metrics_thresholds.md | 01_research_cards/129_calibration_uncertainty_confidence.md | 01_research_cards/130_imbalanced_data_sampling_cost_sensitive.md | 01_research_cards/131_regularized_linear_logistic_models.md | 01_research_cards/132_knn_distance_curse_dimensionality.md,- scikit-learn model evaluation guide: https://scikit-learn.org/stable/modules/model_evaluation.html
SRC-0261,user guide.html,https://scikit-learn.org/stable/user_guide.html,scikit-learn.org,official_documentation,ml_theory_foundations,B_operational_primary,low,captured_from_archive,26,01_research_cards/121_pass_11_ml_foundations_index.md | 01_research_cards/122_learning_problem_formal_frame.md | 01_research_cards/123_no_free_lunch_inductive_bias.md | 01_research_cards/124_data_representation_feature_engineering.md | 01_research_cards/125_splits_cross_validation_leakage.md | 01_research_cards/126_baselines_ablations_error_analysis.md | 01_research_cards/127_regression_losses_objectives.md | 01_research_cards/128_classification_losses_metrics_thresholds.md | 01_research_cards/129_calibration_uncertainty_confidence.md | 01_research_cards/130_imbalanced_data_sampling_cost_sensitive.md | 01_research_cards/131_regularized_linear_logistic_models.md | 01_research_cards/132_knn_distance_curse_dimensionality.md,"- scikit-learn User Guide — cross-validation, model selection, scoring metrics, calibration, preprocessing, pipeline hygiene: https://scikit-learn.org/stable/user_guide.html"
SRC-0262,Sebastian Raschka overview of model evaluation / 5x2cv,https://sebastianraschka.com/blog/2018/model-evaluation-selection-part4.html,sebastianraschka.com,third_party_reference,evaluation_benchmarking,C_secondary_or_context,low,captured_from_archive,1,06_sources/source_log_pass_12_statistical_learning.md,- Sebastian Raschka overview of model evaluation / 5x2cv: https://sebastianraschka.com/blog/2018/model-evaluation-selection-part4.html
SRC-0263,PAI Synthetic Media Framework,https://syntheticmedia.partnershiponai.org/,syntheticmedia.partnershiponai.org,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,5,01_research_cards/038_video_lora_dataset_motion_pipeline.md | 01_research_cards/080_safety_alignment_red_team_gates.md | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_07.md | 07_theory_law_rules/SYNTHETIC_MEDIA_CONSENT_DISCLOSURE_PROVENANCE.md,- PAI Synthetic Media Framework: https://syntheticmedia.partnershiponai.org/
SRC-0264,"P2,Image,Textual Inversion,","https://textual-inversion.github.io/,Token",textual-inversion.github.io,third_party_reference,general_reference,C_secondary_or_context,low,captured_from_archive,1,02_tables/training_research_index.csv,"P2,Image,Textual Inversion,https://textual-inversion.github.io/,Token embedding personalization,Embedding training,Low VRAM but less popular for modern models,Foundational,Concept/history and niche use,Paper/project"
SRC-0265,TransformerLab WD14 captioner notes,https://transformerlab.ai/docs/generate/wd14_captioner/,transformerlab.ai,third_party_reference,diffusion_image_video_training,C_secondary_or_context,low,captured_from_archive,2,01_research_cards/037_image_lora_dataset_captioning_pipeline.md | 06_sources/source_log_pass_03.md,- TransformerLab WD14 captioner notes: https://transformerlab.ai/docs/generate/wd14_captioner/
SRC-0266,"Understanding Deep Learning, Simon J.D. Prince",https://udlbook.github.io/udlbook/,udlbook.github.io,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_10.md,"- Understanding Deep Learning, Simon J.D. Prince: https://udlbook.github.io/udlbook/"
SRC-0267,Docs,https://unsloth.ai/docs,unsloth.ai,official_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/015_unsloth_deep_dive.md | 06_sources/source_log_pass_02.md,- Docs: https://unsloth.ai/docs
SRC-0268,Unsloth MoE/faster training doc,https://unsloth.ai/docs/basics/faster-moe,unsloth.ai,official_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/015_unsloth_deep_dive.md | 06_sources/source_log_pass_02.md,- https://unsloth.ai/docs/basics/faster-moe
SRC-0269,Unsloth docs,https://unsloth.ai/docs/get-started/fine-tuning-llms-guide,unsloth.ai,official_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/070_consumer_gpu_training_presets.md | 06_sources/source_log_pass_06.md,- Unsloth docs: https://unsloth.ai/docs/get-started/fine-tuning-llms-guide
SRC-0270,Unsloth LoRA hyperparameter guide,https://unsloth.ai/docs/get-started/fine-tuning-llms-guide/lora-hyperparameters-guide,unsloth.ai,official_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,1,01_research_cards/063_lora_hyperparameters_target_modules.md,- Unsloth LoRA hyperparameter guide: https://unsloth.ai/docs/get-started/fine-tuning-llms-guide/lora-hyperparameters-guide
SRC-0271,Unsloth Intel/QLoRA doc,https://unsloth.ai/docs/get-started/install/intel,unsloth.ai,official_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/015_unsloth_deep_dive.md | 06_sources/source_log_pass_02.md,- https://unsloth.ai/docs/get-started/install/intel
